"C446785","0401020401","CARTUCHO LC3019Y AMARILLO J6730DW  BROTHER","TECNOLOGIA"
"C446996","0401010101","IMPRESORA MULTIFUNCIONAL PIXMA E-402","TECNOLOGA"
"C447307","0401020401","CARTUCHO PGI 2100XL BLACK CANON","TECNOLOGIA"
"C447556","0402010101","TELEVISOR LG 32 32LJ550B SMART TV HD/HDMI","TECNOLOGA"
"C447741","0401020901","TONER TN 311 L8850DW MAGENTA","TECNOLOGIA"
"C448960","0401020901","TONER COMPATIBLE CC364A NEGRO PPC GOLD","TECNOLOGA"
"C449007","0401020901","TONER COMPATIBLE TN 225C CYAN PPC GOLD","TECNOLOGIA"
"C449176","0499999999","AUDIFONOS SPORT C/BLUETOOTH VERDE MICROFONO COMPAT","TECNOLOGA"
"C449494","0108130101","CONTADOR DE BILLETES UV 3300","OFICINA Y LIBRERA"
"C449503","0401010501","IMPRESORA TERMICA LK TL202","TECNOLOGA"
"C453783","","TONER TN-660 COMPATIBLE CON TN2370 BROTHER",""
"C455500","0401020401","CARTUCHO PHOTOSMART HP CB316WL NEGRO P/B209 564","TECNOLOGIA"
"C471172","0499999999","BATERIA POWER BANK 10000MA 2PORT USB  21A","TECNOLOGA"
"C471434","0401020201","TINTA BOT GT-52 M0H54AL CYAN 70ML HP","TECNOLOGIA"
"C476067","0499999999","CARTUCHO 974X NEGRO L0S08AL HP","TECNOLOGIA"
"C554400","0102010101","FUNDA A4 REFUERZO BLANCO HAND","OFICINA Y LIBRERA"
"C600920","0106171206","ETIQUETA LASER 34X102 350UN 5262 AVERY","OFICINA Y LIBRERA"
"C601020","0106171206","ETIQUETA LASER 34X102 1400UN 5162 AVERY","OFICINA Y LIBRERA"
"C601220","0106171207","ETIQUETA LASER 51X102 1000 UN PROMO 5163 AVERY","OFICINA Y LIBRERA"
"C601620","0106171205","ETIQUETA LASER 25X67 300UN 15160 AVERY","OFICINA Y LIBRERA"
"C681824","0401020501","CINTA IMPR.EPSON S015335  FX 2190","TECNOLOGA"
"C683034","0401020401","CARTUCHO INKJET HP CC640W NEGRO P/4280 60","TECNOLOGA"
"C685622","0107220302","PORTA TARJETA RELOJ CONTROL DE 25UN S/MARCA","OFICINA Y LIBRERA"
"C693504","0401020501","CINTA IMPREPSON # ERC 30/34/38 P/TMU 200/300D","TECNOLOGA"
"C718204","0401080104","PAD MOUSE C/APOYA MUECA GEL 24X20.5X2.7","TECNOLOGA"
"C796024","0401080104","PAD MOUSE C/APOYA MUECA NEGRO","TECNOLOGA"
"C810208","0401020801","TAMBOR LASER BROTHER DR 620 25000 PAG","TECNOLOGA"
"C811607","0401020901","TONER HP AMARILLO CE252A CP3525/CM3530MFP5K","TECNOLOGA"
"C812012","0401080302","LIMPIEZA EQUIPOS...AIRE DUSTER 160GR","TECNOLOGA"
"CA00589","0401020401","CARTUCHO INKJET CANON CLI 8 MAGENTA P/IP 4200","TECNOLOGIA"
"CA03939","0401020901","TONER CANON 125 P LBP6000","TECNOLOGA"
"CA05007","0401020401","CARTUCHO TINTA CANON PFI 102M MAGENTA DYE/IPF710","TECNOLOGIA"
"D105433","0107170101","PORTA TACO GRANDE MADERA TRUPAN","OFICINA Y LIBRERIA"
"D180302","0107082601","LIBRETA TARJA MENSUAL 259 40HJ BUHO","OFICINA Y LIBRERIA"
"D180324","0107082601","LIBRETA TARJA MENSUAL 2581 50HJ BUHO","OFICINA Y LIBRERA"
"DS460118","1101010101","DISCO DURO NOTEBOOK WESTERN DI","NUEVOS NEGOCIOS"
"E105511","0108050204","DESTRUCTORA C/CHALLA 16HJ CD MERCURY RSX1632 REXEL","OFICINA Y LIBRERA"
"E110320","0108050401","DESTRUCTORA C/TIRA 05A06 HJ.HOME RIBBON 6MM REXEL","OFICINA Y LIBRERA"
"E201604","0103060601","CALCULADORA FINANCIERA FC 100V 10DIG CASIO","OFICINA Y LIBRERA"
"E202504","0103060401","CALCULADORA BOLSILLO 10DIG LC 1000LV VERT.CASIO","OFICINA Y LIBRERA"
"E413074","0103060101","CALCULADORA CIENTIFICA FX 82 ESPLUS CASIO","OFICINA Y LIBRERIA"
"E428213","0108050210","DESTRUCTORA AUTO+ 750X/750 HJS/PAPELERO 115LTS","OFICINA Y LIBRERIA"
"E910056","0108100102","GUILLOTINA PALANCA CL 100 10HJ 30CM REXEL","OFICINA Y LIBRERA"
"EP00086","0401020401","CARTUCHO EPSON T136126 NEGRO K/101","TECNOLOGIA"
"EP54996","0401020401","CARTUCHO EPSON NEGRO T135120 (T25)","TECNOLOGIA"
"EP63320","0401020401","CARTUCHO INKJET EPSON T063320 MAGE. C67 C87 CX3700","TECNOLOGIA"
"FF447038","0402010503","CONTROL REMOTO NIVERSAL 8 EN 1 DATACOM","TECNOLOGA"
"FF447074","0402020305","PARLANTE BT NEGRO CON LUZ TF/ FM DATACOM","TECNOLOGA"
"FF454795","0601060103","GUANTE NITRILO AZUL S/POLVO T-M","FERRETERIA"
"FF454801","1101010101","GUANTE LATEX AMARILLO TALLA L","NUEVOS NEGOCIOS"
"FF454809","1101010101","MASCARILLA C/ELASTICO 3PLIEG. CELEST 50UN.","NUEVOS NEGOCIOS"
"FF454810","1101010101","MASCARILLA C/ELASTICO 3PLIEGUES BLANCA","NUEVOS NEGOCIOS"
"FF454865","1101010101","PACK 3 AMPOLLETA LED 6W FRIA","NUEVOS NEGOCIOS"
"FF454873","0606010106","TUBO LED 18W 5500K NANO DOBLE CONNECTION","FERRETERA"
"FF454916","1101010101","NATIVE VITALIDAD 160 GRS","NUEVOS NEGOCIOS"
"FF455715","1101010101","APOSITO ALLEVYN N/ADHE 10CMX10CM CJAX10","NUEVOS NEGOCIOS"
"FF455832","1101010101","COPA VINO 540 ML. 12  UNIDADES","NUEVOS NEGOCIOS"
"FF455834","1101010101","COPA VINO 355 ML. 12  UNIDADES","NUEVOS NEGOCIOS"
"FF455869","1101010101","SET DE 6 PZ DE CUCHILLOS","NUEVOS NEGOCIOS"
"FF455870","1101010101","SET CUCHILLOS CARNE 4PZAS. JUMBO","NUEVOS NEGOCIOS"
"FF455872","1101010101","ABREBOTELLAS","NUEVOS NEGOCIOS"
"FF458757","1101010101","DISPENSADOR C-38 MIX COLORES 4 COLORES","NUEVOS NEGOCIOS"
"FF458787","1101010101","LIMPIADOR DE HERIDAS","NUEVOS NEGOCIOS"
"FF458803","1101010101","CEPILLO MANUAL PARA BALDOSAS SCOTCHBRITE","NUEVOS NEGOCIOS"
"FF458818","1101010101","LA SUJETADOR EXTRAFUERTE NEGRO TIRAS","NUEVOS NEGOCIOS"
"FF458822","1101010101","GANCHO COMMAND PEQUENO OVALADO X3","NUEVOS NEGOCIOS"
"FF458837","0601040201","PACK RESPIRADOR 8210 (10 UNIDADES)","FERRETERA"
"FF460733","1101010101","AMPOLLETA PAR 38 18W 3000K","NUEVOS NEGOCIOS"
"FF462856","1101010101","SEOR K-SAUSALITO","NUEVOS NEGOCIOS"
"FF470714","1101010101","CLAVADORA REXEL VALUE AZUL USO LIVIANO","NUEVOS NEGOCIOS"
"FF470730","1101010101","MOCHILA METRO GRIS 15.6; 28 LTS.","NUEVOS NEGOCIOS"
"FF470745","1101010101","PIZARRA MAGNETICA CORCHO","NUEVOS NEGOCIOS"
"FF470748","1101010101","SEPARADORES PAPEL 12 DIVISIONES Y TABLA","NUEVOS NEGOCIOS"
"G410276","0601110101","CANDADO VIAJERO 21  C COMBINACION 3 DIALES","FERRETERIA"
"G410277","0601110101","CANDADO VIAJERO 28 C COMBINACIONES 4 DIALES","FERRETERIA"
"G418828","0601110101","CANDADO SERIE B MOD. B40 (40 MM)","FERRETERIA"
"H101920","0101030102","PAPEL CONTINUO AUTOCOP AZUL 11X9.5X3 500UN MILLA.","OFICINA Y LIBRERA"
"H103318","0101050501","PAPEL FOTOCOPIA CARTA 500HJ VERDE MULTI CHAMEX","OFICINA Y LIBRERA"
"H104220","0101050501","PAPEL BOND 24 CARTA RES/500HJ 80GR CHAMPION","OFICINA Y LIBRERA"
"H108720","0106210501","SOBRE AMERICANO BLANCO 80GR 50UN C/DRYL VIGAMIL","OFICINA Y LIBRERA"
"H112003","0106211201","SOBRE SACO EXTRA OFICIO BLANCO 80GR. 25U.","OFICINA Y LIBRERA"
"H157020","0109140603","PAPEL COUCHE DOBLE CARTA 170GR 125HJ BLANCO","OFICINA Y LIBRERA"
"H172120","0106210502","SOBRE AMERICANO BLANCO 80GR 25UN C /VENTANA","OFICINA Y LIBRERA"
"H177720","0101050801","PAPEL FOTOCOPIA OFICIO OFFICE RESMA 75GR HP","OFICINA Y LIBRERA"
"H180920","0106210201","SOBRE ACOLCHADO 1/2 OFICIO 50UN ( 20X27 ALTO)","OFICINA Y LIBRERA"
"H185120","0101090201","ROLLO PAPEL SUMADORA 57X41MT 10UN ENGATEL","OFICINA Y LIBRERA"
"H187824","0101050502","PAPEL FOTOCOPIA CARTA SPECTRA IVORY 500HJ DIAZOL","OFICINA Y LIBRERA"
"H187948","0101050502","PAPEL FOTOCOPIA CARTA SPECTRA LILA 500HJ DIAZOL","OFICINA Y LIBRERA"
"H188920","0106210202","SOBRE 1/2 OFICIO BLANCO 80GR. 50U. TEKNOFAS","OFICINA Y LIBRERA"
"H193528","0106210703","SOBRE CD 5 COLORES C/VENTANA 25UN ADETEC","OFICINA Y LIBRERA"
"H194321","0101080101","ROLLO PAPEL PLOTERS 90CX150M 80GR (CONO 3) DIAZOL","OFICINA Y LIBRERA"
"H196420","0101080101","ROLLO PAPEL PLOTERS 91.4CX50M 80GR 36 DIAZOL","OFICINA Y LIBRERA"
"H199626","0101100201","ROLLO PAPEL TERMICO 79MMX80MTX13 55GRS (PQ 10UNI)","OFICINA Y LIBRERA"
"H199629","0101100201","ROLLO PAPEL TERMICO 57MMX40MTX13 55GRS (PQ 10UNI)","OFICINA Y LIBRERA"
"H200020","0101030104","PAPEL CONTINUO AUTOCOP. 11 X 9.5 X2 5.5 L/SUELDO","OFICINA Y LIBRERA"
"H200720","0105020502","BLOCK OF. PREPICADO 7MM 80HJ BLANCO COLON","OFICINA Y LIBRERA"
"H206099","0101060204","PAPEL FOTOGRAFICO MATE 20HJ CTA 235GR ADETEC","OFICINA Y LIBRERIA"
"H207521","0101080101","ROLLO PAPEL PLOTERS 90CX50M 80GR LAVORO","OFICINA Y LIBRERA"
"H207522","0101080101","ROLLO PAPEL PLOTERS90CX40M 80GR BOND 24 S/C LAVORO","OFICINA Y LIBRERA"
"H210320","0101030102","PAPEL CONTINUO AUTOCOP. 11X9.5 X3 500UN DIMERC","OFICINA Y LIBRERA"
"H244259","0101050201","PAPEL FOTOCOPIA A2 80GR RESMA 500HJ CHAMPION","OFICINA Y LIBRERA"
"H301720","0105070601","CUAD.OF.180HJ MAT. 7MM SUPER CLASS SCOTH E/S RHEIN","OFICINA Y LIBRERA"
"H304620","0105020201","BLOCK APUNTE 1/64 CROQUIS 100HJ BLANCO 95X135 JS","OFICINA Y LIBRERA"
"H315620","0105020301","BLOCK APUNTE GARZON CUADRICULADO 100HJ HALLEY","OFICINA Y LIBRERA"
"H381324","0107080201","CUAD.EMPASTADO 100HJ COMP. COL/SURTIDO REM","OFICINA Y LIBRERA"
"H381524","0107080301","CUAD.INDICE 100HJ COMP. IND.ALFABETICO A Z COL.REM","OFICINA Y LIBRERA"
"H383074","0101080101","ROLLO PAPEL PLOTTERS BOND 80GR 106X50MT DIAZOL","OFICINA Y LIBRERA"
"H389524","0107080202","CUAD.EMPASTADO 200HJ MAT.7MM BURDEO REM","OFICINA Y LIBRERA"
"H397244","0103140201","NOTA ADH. POST IT 653  100HJ AMARIL RECICLADA 12U","OFICINA Y LIBRERIA"
"H400224","0105070502","CUAD.CARTA 150HJ MAT. 7MM. DESIGN RHEIN","OFICINA Y LIBRERA"
"WW00008","1101010101","SERVICIOS LOGISTICOS","NUEVOS NEGOCIOS"
"Z281720","0201010102","PAPEL HIGIENICO ELITE DOBLE HOJA 8 ROLLO 30MT","ASEO Y LIMPIEZA"
"H402247","0103140801","NOTA ADH. POST IT 10X10 SUPER STICKY COL.SURT.LINE","OFICINA Y LIBRERIA"
"H404012","0103140201","NOTA ADH. 653 BLOCK 100HJ AMARILLO DIMERC","OFICINA Y LIBRERA"
"H407537","0103140301","PROMO 12 NOTAS 654+ DISPENSADOR","OFICINA Y LIBRERIA"
"H412217","0401020901","TONER SAMSUNG MAGENTA M406 (CLP 365W)","TECNOLOGIA"
"H440991","0101060203","ROLLO PAPEL FOTOGRAFICO MATTE 200 GRS 0914X30 MTS","OFICINA Y LIBRERIA"
"H490112","0103140501","NOTA ADH. 656 BLOCK 100HJ AMARILLO 76X51MM FULTONS","OFICINA Y LIBRERA"
"H490312","0103140401","NOTA ADH. 655 BLOCK 100HJ AMARILLO 127X76MM FULTON","OFICINA Y LIBRERA"
"H507910","0103140304","NOTA ADH. 654 BLOCK 100HJ CELESTE PAST. 76X76MM","OFICINA Y LIBRERA"
"H651720","0106171022","ETIQUETA INK JET/LASER RIVO 25 HOJAS P/CD RIVO","OFICINA Y LIBRERA"
"HP00006","0401020901","TONER HP C7115A P/1200/1220/1000/3300(2500P)","TECNOLOGIA"
"HP00540","0401020901","TONER HP CB540A NEGRO P CP1215","TECNOLOGA"
"HP00946","0401020901","TONER HP Q7551X NEGRO","TECNOLOGA"
"HP01007","0401020401","CARTUCHO INKJET HP CD887A /HP DESKJET D703 NEGRO","TECNOLOGA"
"HP05333","0401020401","CARTUCHO HP 951XL PRO 8100.8600 CYAN CN046AL","TECNOLOGA"
"HP05951","0401020901","TONER HP Q5951A CYAN P/4700","TECNOLOGIA"
"HP06620","0401020901","TONER HP CE272A YELLOW P/5520/5525","TECNOLOGA"
"HP08003","0401020401","CARTUCHO PLOTTER HP CM993A  MAG(761) 400ML P/T7110","TECNOLOGIA"
"HP09219","0401020401","CARTUCHO INKJET HP 670 CZ115AL MAGENTA 3525/4625","TECNOLOGA"
"HP09351","0401020401","CARTUCHO INKJET HP C9351AL (21) NEGRO P/PSC 1410","TECNOLOGA"
"HP09363","0401020401","CARTUCHO INKJET HP C9363WN COLOR P PSC 2235 14ML","TECNOLOGA"
"HP09805","0401020401","CARTUCHO INKJET HP C4836A P/2000/2200/2250 CYAN","TECNOLOGA"
"HP15757","0401020901","TONER HP C9733A MAGENTA P/5500 (12.000 PAG)","TECNOLOGA"
"HP25524","0401020401","CARTUCHO INKJET HP C6657A COLOR P DJ5550 7350 4255","TECNOLOGIA"
"HP31003","0401020401","CARTUCHO HP CC641XL NEGRO","TECNOLOGA"
"HP31069","0401020901","TONER HP CE341A CIAN","TECNOLOGIA"
"HP31071","0401020901","TONER HP CE343A MAGENTA","TECNOLOGIA"
"HP31551","0401020401","CARTUCHO HP 971XL CYAN CN626 P/X476","TECNOLOGIA"
"HP32015","0401020401","CARTUCHO HP CC644 XL COLOR","TECNOLOGA"
"HP48718","0401020401","CARTUCHO HP 670XL CZ118AL CYAN 3525/4615/4625/55","TECNOLOGA"
"HP53354","0401020901","TONER HP CB542A YELLOW P CP1215","TECNOLOGA"
"HP55205","0401020401","CARTUCHO INKJET HP C4912A MAGEN P/PLOTTER 500/800","TECNOLOGA"
"HP59421","0401020901","TONER HP Q5942A NEGRO P/4250/4350 10.000PAG","TECNOLOGA"
"HP98498","0401020901","TONER HP CE322A YELLOW","TECNOLOGIA"
"HP98895","0401020401","CARTUCHO HP OFFICEJET CD975AL (920XL) NEGRO","TECNOLOGIA"
"HP99033","0401020901","TONER HP CE312A YELLOW P/CP1025","TECNOLOGA"
"L108313","0104130404","LAPIZ TINTA 0.5MM HI TECPOINT V5 ROJO PILOT","OFICINA Y LIBRERA"
"L110211","0104130501","LAPIZ TINTA 0.7MM UB 177 DELUXE AZUL UNIBALL","OFICINA Y LIBRERIA"
"L110213","0104130504","LAPIZ TINTA 0.7MM UB 177 DELUXE ROJO UNIBALL","OFICINA Y LIBRERIA"
"L112411","0104100101","LAPIZ FIBRA  0.4MM STABILO 88 AZUL","OFICINA Y LIBRERA"
"L112704","0104120302","LAPIZ PASTA P GRUESA BPS GP 1.6 NEGRO PILOT","OFICINA Y LIBRERA"
"L180704","0104130701","LAPIZ TINTA GEL 0.5MM G 1 NEGRO PILOT","OFICINA Y LIBRERA"
"L185713","0104130702","LAPIZ TINTA GEL 0.7MM SUPER GEL ROJO BEGREEN","OFICINA Y LIBRERA"
"L187104","0104130702","LAPIZ TINTA GEL 07MM G-2 RETRACTIL NEGRO PILOT","OFICINA Y LIBRERA"
"L200211","0104120401","LAPIZ PASTA P/MEDIA 1UN AZUL FULTONS","OFICINA Y LIBRERA"
"L206613","0104151104","MARCADOR PERM. DESECH. ROJO P/RED 52 FABER CASTELL","OFICINA Y LIBRERA"
"L208011","0104130401","LAPIZ TINTA 05MM HI TECPOINT AZUL BXGPN V5 PILOT","OFICINA Y LIBRERA"
"L302620","0104040302","CORRECTOR LIQUIDO FCO. 20ML LIQUID PAPER MATE","OFICINA Y LIBRERA"
"L325318","0104060211","DESTACADOR ESCRITORIO VERDE FULTONS","OFICINA Y LIBRERA"
"L325321","0104060204","DESTACADOR ESCRITORIO CELESTE FULTONS","OFICINA Y LIBRERA"
"L325323","0104060207","DESTACADOR ESCRITORIO NARANJA FULTONS","OFICINA Y LIBRERA"
"L380821","0104060101","DESTACADOR BOLSILLO CELESTE FULTONS","OFICINA Y LIBRERA"
"L385211","0104151001","MARCADOR PERM. DESECH. AZUL P/FINA FULTONS","OFICINA Y LIBRERA"
"L400111","0104151202","MARCADOR PERM. RECARG. SCA F P/RED AZUL PILOT","OFICINA Y LIBRERA"
"L400229","0104151201","MARCADOR PERM. RECARG. SCA-B P/BIS MORADO PILOT","OFICINA Y LIBRERA"
"L400811","0104151001","MARCADOR PERM. DESECH. AZUL P/FINA  DIMERC","OFICINA Y LIBRERA"
"L400813","0104151004","MARCADOR PERM. DESECH. ROJO P/FINA DIMERC","OFICINA Y LIBRERA"
"L401113","0104151004","MARCADOR PERM. DESECH. SHARPIE P/FINA ROJO","OFICINA Y LIBRERA"
"L401804","0104151201","MARCADOR PERM RECARG 100 P BIS NEGRO ARTLINE","OFICINA Y LIBRERA"
"L402004","0104150201","MARCADOR ROPA RECARG. P FINA 750 NEGRO ARTLINE","OFICINA Y LIBRERIA"
"L404114","0104150903","MARCADOR PERM. DESECH. NEGRO P/BIS SELLOMARKER","OFICINA Y LIBRERA"
"L404904","0104100206","LAPIZ FIBRA 0.5MM NEGRO SWDR PILOT","OFICINA Y LIBRERA"
"L405004","0104100209","LAPIZ FIBRA 0.8MM NEGRO SWDR PILOT","OFICINA Y LIBRERA"
"L405246","0104120201","LAPIZ PASTA P FINA 1UN AZUL BEPETE PILOT","OFICINA Y LIBRERA"
"L407517","0104151004","MARCADOR PERMANENTE SCA100 FINO ROJO PILOT","OFICINA Y LIBRERIA"
"L407524","0104151001","MARCADOR PERM. DESECH. AZUL P/FINA SCAP F PILOT","OFICINA Y LIBRERIA"
"L421215","0104170203","PORTAMINA 0.7MM PAPER MATE QUICK FLIP","OFICINA Y LIBRERIA"
"L430415","0104120101","LAPIZ PASTA BORRABLE ERASER MATE AZUL PAPER MATE","OFICINA Y LIBRERIA"
"L484004","0104160101","PLUMON SCRIPTO NEGRO GIOTTOCOLOR","OFICINA Y LIBRERA"
"L486611","0104150901","MARCADOR PERM. DESECH. AZUL P/BIS  2300 BIC","OFICINA Y LIBRERA"
"L500204","0104110401","LAPIZ GRAFITO N2B C/GOMA TRIANGULAR FABER CASTELL","OFICINA Y LIBRERIA"
"L503833","0104080201","LAPIZ BICOLOR AZUL/ROJO DELGADO ADIX","OFICINA Y LIBRERA"
"L504704","0104170103","MINAS 0.7MM HB ISOFIT","OFICINA Y LIBRERA"
"L514104","0104110601","LAPIZ GRAFITO N2 HB 1205 TRIANGULAR FABER CASTELL","OFICINA Y LIBRERA"
"L529804","0104170103","MINAS 0.7MM 2B FABER CASTELL","OFICINA Y LIBRERA"
"L590104","0104110201","LAPIZ GRAFITO N2 FULTONS","OFICINA Y LIBRERA"
"M010275","0202120202","BASURERO PLASTICO 13.5 LITROS BAO PEDAL SAN REMO","ASEO Y LIMPIEZA"
"M010279","0202120202","BASURERO PLASTICO 72 LITROS C/PEDAL BLANCO 40.6 CM","ASEO Y LIMPIEZA"
"M010281","0202120202","PAPELERO PLAST. BAO C/TAPA VAIVEN 10 LT. SAN REMO","ASEO Y LIMPIEZA"
"M010289","0202120202","BASURERO PLASTICO 42 LITROS C/TAPA SAN REMO","ASEO Y LIMPIEZA"
"M180080","0107110102","PAPELERO MADERA TRUPAN 30X22 CM S/MARCA","OFICINA Y LIBRERA"
"M181120","0202120201","BASURERO CONTENEDOR 240LT. C/RUEDA Y TAPA S/MARCA","ASEO Y LIMPIEZA"
"M207524","0202120202","BASURERO PLASTICO 70LITROS C/TAPA REDONDO SAN REMO","ASEO Y LIMPIEZA"
"M292203","0908020401","LIMPIAPIES EXTERIOR/INTERIOR 40X60 CM. CAFE CASALE","HOGAR"
"M400675","0401050302","ROUTER DLINK DIR 610 WIRELESS 150","TECNOLOGA"
"M412668","0112070101","MALETIN PARA NOTEBOOK CON RUEDAS 16 NEGRO","OFICINA Y LIBRERA"
"M412670","0112030101","MOCHILA PARA NOTEBOOK CITY GEAR 16 NEGRA TARGUS","OFICINA Y LIBRERA"
"M413258","0902010502","CONVECTOR ELCTRICO 2000W PANEL ESPEJO CONTROL REM","HOGAR"
"M417656","0108200102","TAPETE PISO/SILLAS 90X120CM TRANSPOPACO S/PUAS","OFICINA Y LIBRERA"
"M437192","0108090201","GABINETE BIBLIOTECA MELAMINA COIGUE BASIC","OFICINA Y LIBRERIA"
"M437247","0108190102","SILLA ADM 206 RESP BAJO SN BRAZO PISO CAJERO AZUL","OFICINA Y LIBRERIA"
"M899007","0112030101","MOCHILA  NOTEBOOK BACKPACK 17 NYLON BALISTICO","OFICINA Y LIBRERA"
"P105313","0104150401","MARCADOR TRANSP. PERM. P/FINO SCOHF ROJO PILOT","OFICINA Y LIBRERA"
"P107117","0108150301","PIZARRA CENTRO MENSAJE BEIGE 3M UNIDAD","OFICINA Y LIBRERA"
"P107311","0104140401","MARCADOR PIZARRA RECARG. P/RED WBMA TM AZUL PILOT","OFICINA Y LIBRERA"
"P107804","0104140403","MARCADOR PIZARRA RECARG. P RED 500 NEGRO ARTLINE","OFICINA Y LIBRERA"
"P107818","0104140405","MARCADOR PIZARRA RECARG. P/RED 500 VERDE ARTLINE","OFICINA Y LIBRERA"
"P108411","0104040102","BORRADOR PIZARRA 55X100X47MM PILOT","OFICINA Y LIBRERA"
"P108526","0104040101","BORRADOR PIZARRA 50X105X36MM MADERA ARCOVI","OFICINA Y LIBRERA"
"P108611","0104140402","MARCADOR PIZARRA V BOARD MASTER NARANJO PILOT","OFICINA Y LIBRERA"
"P180520","0108150203","PIZARRA BLANCA ATRIL 100X130 C/RUEDAS M/ALUMINIO","OFICINA Y LIBRERA"
"P182711","0108150206","PIZARRA BLANCA MURAL 55X100  M/ALUMINIO ARCOVI","OFICINA Y LIBRERA"
"P182920","0108150206","PIZARRA BLANCA MURAL 100X130 M/ALUMINIO ARCOVI","OFICINA Y LIBRERA"
"P183910","0108150204","PIZARRA MAGNETICA BLANCA 90X120 M/ALUMINIO DIMERC","OFICINA Y LIBRERA"
"P190027","0108100301","GUILLOTINA RODILLO 10HJ METALICA ELECTRON 455MM","OFICINA Y LIBRERIA"
"P192920","0108150207","PIZARRA BLANCA MURAL 60X90 M/MADERA DIMERC","OFICINA Y LIBRERA"
"P300733","1101010101","PILA  ALCALINA  AAA  4UN DURACELL","NUEVOS NEGOCIOS"
"P301033","1101010101","PILA ALCALINA D GRANDE 2UN DURACELL","NUEVOS NEGOCIOS"
"P301244","1101010101","PILA ALCALINA  AAA X4 MAX ENERGIZER","NUEVOS NEGOCIOS"
"P383012","","ENCUAD. MANUAL P/ANILLO DOBLE CERO GBC",""
"P383030","0108070102","ENCUAD  MANUAL CARTA/OF 33CM SM+ESPIRAL Y PORTADA","OFICINA Y LIBRERA"
"P401100","0102180102","ANILLOS PLASTICOS 14MM BLANCO 50UNI P/115HJS","OFICINA Y LIBRERA"
"P411701","0601050101","PROTECTOR SOLAR 120 ML. SPF 30 RAYTAN","FERRETERIA"
"P412635","0108150401","PIZARRA CORCHO 50X70 M/ALUMINIO DIMERC","OFICINA Y LIBRERIA"
"P427014","0108070101","ENCUADERNADORA MANUAL A4 SPYRA MATIC S15","OFICINA Y LIBRERA"
"P430419","0108150206","PIARRA BLANCA MURAL 130X250CM M/ALUMINIO DIMERC","OFICINA Y LIBRERA"
"P430562","0108150204","PIZARRA BLANCA MAGNETICA 90X120 MAYA","OFICINA Y LIBRERA"
"P430563","0108150501","PIZARRA MIXTA 45X60 CORCHO + MAGNETICA","OFICINA Y LIBRERIA"
"P430565","0108150501","PIZARRA MIXTA 60X90 CORCHO + MAGNETICA","OFICINA Y LIBRERIA"
"P430568","0108150501","PIZARRA MIXTA 150X100 CORCHO + MAGNETICA","OFICINA Y LIBRERIA"
"P431145","0108210301","TERMOLAMINADORA SPECTRA A4/OF 125 MICRONES ESPESO","OFICINA Y LIBRERIA"
"P432329","0299999999","PILA RECARGABLE MACROTEL AA/AAA 2 X TIPO 2700MA","ASEO Y LIMPIEZA"
"P448643","0108150201","PIZARRA ACRILICA 80X120 RHEIN","OFICINA Y LIBRERIA"
"P448663","0108150401","PIZARRA CORCHO 60X90 RHEIN","OFICINA Y LIBRERIA"
"P480811","0102181401","PORTADA CARTULINA TIPO CUERO 30UN CTA AZUL IBICO","OFICINA Y LIBRERA"
"P481011","0102180901","PORTADA LSV LINO S/VENTANA 15 PARES CTA AZUL IBICO","OFICINA Y LIBRERA"
"P482514","0102180701","SOBRE P/PLASTIFICAR 65X95CM CARNET 5 100UN 125MI","OFICINA Y LIBRERA"
"P487010","0102180203","ESPIRALES ENCUADERNACION 8MM 100UN NEGRO","OFICINA Y LIBRERA"
"P527700","0108100301","GUILLOTINA RODILLO 30HJ A525 PRO 3X1 46 CM REXEL","OFICINA Y LIBRERA"
"R100318","0102080302","CARPETA CARTULINA PIGM.VERDE CLARO OPACO DIMERC","OFICINA Y LIBRERA"
"R100611","0102100101","CARPETA ELASTICO CARTULINA AZUL RHEIN","OFICINA Y LIBRERA"
"R101624","0102110404","CARPETA FUELLE 1 31 OF S/MARCA","OFICINA Y LIBRERA"
"R102211","0102140101","CARPETA PLASTIFICADA OFICIO TORRE AZUL/KRAFT","OFICINA Y LIBRERA"
"R102401","0102170302","CARPETA VINIL PIGMENTADA OF GRIS TORRE","OFICINA Y LIBRERA"
"R102404","0102170302","CARPETA VINIL PIGMENTADA OF NEGRO TORRE","OFICINA Y LIBRERA"
"R102425","0102170302","CARPETA VINIL PIGMENTADA OF (FAST)AZUL OSC.TORRE","OFICINA Y LIBRERA"
"R103004","0102130202","CARPETA VINIL TRANSP. OF LOMO NEGRO RHEIN","OFICINA Y LIBRERA"
"R103111","0102130201","CARPETA VINIL TRANSP. CARTA AZUL RHEIN","OFICINA Y LIBRERA"
"R180112","0102150102","CARPETA PRES.FLEXIBLE CARTA C/ACCOCLIP BCA WILSON","OFICINA Y LIBRERA"
"R180213","0102170102","CARPETA VINIL A4 C/GUSANO ROJA DATA ZONE","OFICINA Y LIBRERA"
"R200112","0106180101","LOMO ARCHIVADOR ANCHO AMARILLO ADETEC","OFICINA Y LIBRERA"
"R200123","0106180109","LOMO ARCHIVADOR ANCHO NARANJA ADETEC","OFICINA Y LIBRERA"
"R200502","0102060201","ARCHIVADOR OF. RADO ANCHO P/700HJS BURDEO RHEIN","OFICINA Y LIBRERA"
"R201117","0102060201","ARCHIVADOR OF. ANCHO RADO BEIGE RHEIN","OFICINA Y LIBRERA"
